# Region = CEP
index  ra  dec  j  h  k  ch1  ch2  ch3  ch4  m24  uj  uh  uk  uch1  uch2  uch3  uch4  um24  ak  class
237297  346.26924  62.503533  13.3010  11.9830  11.1460  10.2784  9.80954  9.29593  8.46953  5.90532  0.0280000  0.0320000  0.0240000  0.00253469  0.00242288  0.00321149  0.00293506  0.0135645  0.495309  2
237317  343.72323  62.550215  15.6040  14.2890  13.5840  12.4451  11.9142  11.4371  10.7301  -100.000  0.0850000  0.0600000  0.0480000  0.00738170  0.00488104  0.0129678  0.0278160  10.0000  0.611887  2
237363  346.53599  62.496274  -100.000  -100.000  -100.000  14.3206  13.6939  13.0845  12.2930  9.81476  10.0000  10.0000  10.0000  0.0130069  0.0104892  0.0372503  0.0507254  0.358034  0.00000  2
237392  343.57378  62.551801  13.3400  12.2540  11.6070  10.3595  9.95168  9.65388  9.03327  6.57585  0.0220000  0.0200000  0.0200000  0.00220389  0.00244375  0.00351153  0.00258253  0.0210371  0.302283  2
237466  342.69971  62.556319  13.3890  12.4650  12.1920  11.8417  11.4328  10.5992  9.32719  6.90340  0.0290000  0.0330000  0.0250000  0.00339982  0.00353055  0.00627497  0.00737098  0.0600866  0.341052  2
237498  346.33331  62.502536  -100.000  -100.000  -100.000  14.8411  14.4275  14.1078  13.3927  -100.000  10.0000  10.0000  10.0000  0.0350347  0.0260299  0.112290  0.149767  10.0000  0.00000  2
237590  343.70370  62.551341  13.6700  12.5730  12.0940  11.4948  11.1375  10.6355  9.92472  6.87765  0.0270000  0.0230000  0.0210000  0.00645664  0.00544682  0.00865938  0.0360045  0.0875455  0.474136  2
237611  348.67531  62.417831  -100.000  -100.000  -100.000  14.4579  13.6440  12.9932  11.9592  8.50061  10.0000  10.0000  10.0000  0.0185266  0.0173802  0.0700840  0.111843  0.242896  0.00000  2
237629  346.46209  62.499291  15.5900  14.2100  13.7020  12.8134  12.4255  -100.000  -100.000  -100.000  0.121000  0.0990000  0.0860000  0.0347843  0.0620783  10.0000  10.0000  10.0000  0.821053  2
237654  343.47132  62.553475  14.8630  -100.000  -100.000  12.6842  12.1949  11.6386  10.5483  7.37967  0.0490000  10.0000  10.0000  0.00527019  0.00512802  0.0151291  0.0219890  0.0916107  0.00000  2
237655  343.34200  62.554511  16.4700  15.2820  14.5030  13.5747  13.1507  12.7139  12.3869  -100.000  0.164000  0.125000  0.0960000  0.00954529  0.00880340  0.0294713  0.0530290  10.0000  0.342599  2
237727  343.39874  62.554281  -100.000  -100.000  -100.000  14.2937  13.9298  13.4022  12.8931  -100.000  10.0000  10.0000  10.0000  0.0106882  0.0129055  0.0485480  0.0648544  10.0000  0.00000  2
237771  347.06742  62.480912  16.0660  14.2230  13.1400  11.3220  10.7292  10.2102  9.25463  5.93331  0.0730000  0.0350000  0.0280000  0.00303371  0.00350811  0.00553033  0.00529752  0.0236468  1.10121  2
237883  343.88120  62.550742  14.3650  13.3360  12.8840  12.4227  12.2517  11.9990  11.6656  -100.000  0.0330000  0.0270000  0.0260000  0.00532664  0.00573671  0.0141100  0.0285058  10.0000  0.391187  2
238049  343.51775  62.554305  15.5980  14.8250  14.2530  13.6955  13.2378  13.0383  12.4162  -100.000  0.0680000  0.0820000  0.0710000  0.0167469  0.0116168  0.107328  0.359950  10.0000  0.00000  2
238101  346.33488  62.504402  16.6070  15.5230  14.9480  14.2436  13.9285  13.6198  12.8036  -100.000  0.130000  0.122000  0.106000  0.0110440  0.0173707  0.0702480  0.0969017  10.0000  0.365294  2
238137  343.31646  62.556069  14.8530  13.5750  13.1050  12.1716  11.7874  11.2981  10.5965  7.63628  0.0420000  0.0380000  0.0370000  0.00580435  0.00463411  0.0108381  0.0113020  0.0375624  0.713684  2
238201  343.43328  62.555476  15.8160  13.8710  12.8340  11.7585  11.3248  10.9699  10.4406  8.31420  0.0910000  0.0390000  0.0300000  0.00408435  0.00438800  0.00931802  0.0117491  0.0542999  1.30513  2
238283  343.45999  62.555621  -100.000  -100.000  -100.000  14.6142  14.1619  13.6376  12.9010  8.16393  10.0000  10.0000  10.0000  0.0273425  0.0188609  0.0820309  0.0633518  0.137343  0.00000  2
238285  343.32212  62.556462  16.0190  14.7520  14.1210  13.5012  13.0917  12.5956  11.7388  8.30271  0.105000  0.0770000  0.0680000  0.00689250  0.0110091  0.0255399  0.0235050  0.0666015  0.603834  2
238410  346.38604  62.504003  17.1710  15.3420  14.5170  13.3748  12.8133  12.3238  11.7168  9.13370  0.232000  0.123000  0.0830000  0.00892360  0.00823558  0.0180520  0.0485799  0.338070  0.00000  2
238441  343.49688  62.555761  15.9570  14.9500  14.2630  13.1535  12.6548  12.2471  11.5046  8.48360  0.0950000  0.0880000  0.0800000  0.00651183  0.00638053  0.0238352  0.0302992  0.191228  0.140317  2
238477  347.84691  62.454973  16.7410  14.3940  12.9110  11.6420  11.0971  10.5402  9.35118  6.19937  0.159000  0.0490000  0.0290000  0.00334843  0.00341030  0.00607223  0.00786803  0.0103644  1.53226  2
238529  343.22748  62.557664  15.2060  13.9320  13.2950  12.1155  11.6510  11.0971  10.2385  6.93996  0.0630000  0.0460000  0.0400000  0.00408784  0.00376235  0.00820717  0.00669099  0.0249474  0.609414  2
238642  346.45021  62.502774  14.2530  12.0570  10.8740  9.50665  8.84045  8.44011  7.81081  -100.000  0.0520000  0.0470000  0.0330000  0.00357719  0.00307267  0.0127732  0.0560671  10.0000  1.56872  2
238703  347.81398  62.456991  11.6350  10.5850  9.80900  8.66905  8.03101  7.27484  6.16361  2.70763  0.0210000  0.0280000  0.0220000  0.00156879  0.00220587  0.00136163  0.000948939  0.00221813  0.126656  2
238725  345.86656  62.518552  12.5200  11.1540  10.2920  8.97491  8.16039  7.46052  6.42002  3.07239  0.0220000  0.0280000  0.0210000  0.00222954  0.00206432  0.00173535  0.00129093  0.00352654  0.548399  2
238819  344.53677  62.545183  16.9610  14.5230  13.1040  11.9693  11.5165  10.9221  -100.000  -100.000  0.215000  0.0660000  0.0410000  0.0397870  0.0407507  0.247882  10.0000  10.0000  1.64700  2
238907  343.47330  62.557359  -100.000  -100.000  -100.000  15.0765  14.5089  13.9507  13.2559  -100.000  10.0000  10.0000  10.0000  0.0522145  0.0338923  0.0885149  0.107681  10.0000  0.00000  2
238911  343.28112  62.558560  15.2260  14.0090  13.5260  13.0209  12.8316  12.4588  11.9693  10.0752  0.0590000  0.0520000  0.0440000  0.00682420  0.00667463  0.0288743  0.0429560  0.224986  0.649474  2
238954  346.41331  62.504755  -100.000  -100.000  -100.000  14.0308  13.1238  12.5531  11.6399  -100.000  10.0000  10.0000  10.0000  0.0155161  0.0131693  0.0407400  0.0650052  10.0000  0.00000  2
239006  347.06732  62.484753  16.6590  15.8740  15.1050  14.2088  13.8223  13.4917  12.7916  -100.000  0.132000  0.145000  0.131000  0.0125665  0.0143431  0.0482756  0.0530440  10.0000  0.00000  2
239009  346.46612  62.503605  -100.000  -100.000  -100.000  13.0785  12.1230  11.4342  10.2487  -100.000  10.0000  10.0000  10.0000  0.0258804  0.0118300  0.113853  0.146115  10.0000  0.00000  2
239016  345.86214  62.519527  15.9010  14.3790  13.5320  12.8787  12.5199  11.9794  11.5269  -100.000  0.0830000  0.0730000  0.0560000  0.0172565  0.0192009  0.0316024  0.114127  10.0000  0.809414  2
239099  345.64815  62.524917  12.4600  11.5450  11.1510  10.5960  10.3507  9.97685  9.18439  6.66638  0.0250000  0.0270000  0.0230000  0.00257995  0.00304983  0.00476544  0.00576774  0.0450237  0.263835  2
239176  343.67484  62.556551  14.1810  13.0380  12.3120  11.4578  10.9349  10.4066  9.49454  6.55355  0.0260000  0.0240000  0.0220000  0.00364746  0.00328259  0.00574145  0.00494739  0.0232288  0.320000  2
239181  343.42083  62.558734  16.2950  13.7440  12.4530  11.1623  10.5910  9.95381  9.09915  6.25663  0.137000  0.0380000  0.0270000  0.00387948  0.00303559  0.00473182  0.00493269  0.0283463  2.03204  2
239295  347.38311  62.475003  16.3680  14.7230  13.6720  12.4396  11.9026  11.4594  10.5600  7.44940  0.144000  0.0710000  0.0500000  0.00457159  0.00447442  0.0108353  0.0142102  0.0419188  0.816831  2
239449  347.65907  62.465295  16.2710  15.3650  15.2900  14.2729  13.9883  13.8419  13.0865  -100.000  0.0980000  0.0860000  0.162000  0.0115156  0.0120112  0.0668236  0.0541868  10.0000  0.322105  2
239519  347.81652  62.459580  15.4710  14.4300  14.0200  13.5323  13.1970  -100.000  -100.000  -100.000  0.0500000  0.0630000  0.0700000  0.0370328  0.0500745  10.0000  10.0000  10.0000  0.448811  2
239552  343.79006  62.556787  14.5260  13.4310  12.9710  11.7402  11.1992  10.6166  9.69772  6.45445  0.0450000  0.0380000  0.0330000  0.00418045  0.00398933  0.00625444  0.00638458  0.0345865  0.488431  2
239706  343.36493  62.560666  15.5990  14.4100  13.9500  13.2342  12.9329  12.4486  11.9996  9.76042  0.0780000  0.0560000  0.0630000  0.00637913  0.00756455  0.0198815  0.0285041  0.173496  0.620000  2
239753  346.71152  62.498535  15.0010  13.9510  13.4460  12.4123  11.9486  11.5202  10.4907  7.36445  0.0390000  0.0340000  0.0410000  0.00451786  0.00431881  0.0127572  0.0208089  0.0433021  0.375753  2
239773  343.78384  62.557600  14.4220  13.3450  12.8230  12.0494  11.5804  11.1403  10.3163  7.37099  0.0360000  0.0350000  0.0250000  0.00503481  0.00412196  0.00848409  0.00961563  0.0728518  0.402915  2
239779  343.24624  62.561646  16.2800  15.4730  14.6130  13.8568  13.5569  13.0541  12.4784  -100.000  0.135000  0.148000  0.103000  0.0219229  0.0155054  0.0784326  0.0538511  10.0000  0.00000  2
240008  344.42539  62.550662  15.9510  14.2860  13.0840  12.2888  11.8985  11.5876  11.2757  -100.000  0.0950000  0.0570000  0.0370000  0.0103156  0.00724548  0.0714110  0.245794  10.0000  0.709730  2
240015  343.75219  62.558698  16.5880  15.6640  15.1030  14.1544  13.6730  13.1880  12.2765  -100.000  0.165000  0.148000  0.137000  0.0315100  0.0381349  0.0601912  0.0733597  10.0000  0.124596  2
240021  343.32297  62.561964  15.7760  14.6950  14.1270  13.2696  12.8458  12.4063  11.7352  -100.000  0.0790000  0.0690000  0.0730000  0.00676070  0.00683925  0.0217251  0.0290310  10.0000  0.366974  2
240229  345.67648  62.527848  -100.000  15.8980  14.5180  12.8494  12.3303  11.7367  10.9971  8.54679  10.0000  0.195000  0.0810000  0.00622576  0.00505001  0.0166666  0.0427259  0.246448  1.34189  2
240327  343.14468  62.563898  16.0940  15.0030  14.5230  13.7497  13.4087  13.0254  12.4353  9.69014  0.121000  0.100000  0.0930000  0.0112189  0.0120675  0.0349993  0.0524909  0.257860  0.463707  2
240366  346.47050  62.507571  -100.000  -100.000  15.2060  13.3924  12.8145  12.0539  11.4656  -100.000  10.0000  10.0000  0.153000  0.0113092  0.0106149  0.0556227  0.0965016  10.0000  0.00000  2
240388  343.45434  62.562297  -100.000  -100.000  -100.000  12.4954  11.7299  11.0452  10.0800  6.89768  10.0000  10.0000  10.0000  0.00598711  0.00498217  0.0152532  0.00778638  0.0321045  0.00000  2
240530  343.82277  62.559521  13.7410  12.5750  12.0190  11.1803  10.8044  10.4475  9.82837  7.21298  0.0240000  0.0250000  0.0200000  0.00291345  0.00317109  0.00535343  0.00500577  0.0288667  0.512711  2
240575  346.45854  62.508616  -100.000  14.4130  12.8870  11.6733  11.3162  10.9595  10.4786  -100.000  10.0000  0.0760000  0.0370000  0.00894107  0.00805130  0.0507337  0.0898381  10.0000  2.20878  2
240597  343.56643  62.562148  -100.000  15.2330  14.4150  12.6305  12.0322  11.5353  10.4969  7.32341  10.0000  0.111000  0.0860000  0.00662008  0.00526789  0.0101166  0.00705951  0.0244551  0.00000  2
240820  343.33282  62.564414  14.4840  13.3570  12.7730  12.0917  11.7616  11.3669  10.5395  7.08547  0.0420000  0.0380000  0.0340000  0.00463430  0.00423407  0.0104416  0.00965006  0.0268137  0.425166  2
241103  343.38431  62.564984  13.0520  11.8590  11.2660  10.2855  9.90017  9.52011  8.53064  5.08515  0.0300000  0.0240000  0.0230000  0.00223276  0.00235435  0.00334714  0.00236391  0.00971959  0.521489  2
241182  343.75913  62.562290  13.4730  12.3550  11.8670  11.3028  10.9540  10.5458  9.68884  -100.000  0.0270000  0.0230000  0.0210000  0.00990423  0.00830182  0.00981402  0.0237705  10.0000  0.499144  2
241186  343.48211  62.564768  15.2990  14.3500  13.9680  13.2894  12.9819  11.4519  -100.000  -100.000  0.0620000  0.0550000  0.0590000  0.0277286  0.0569789  0.104614  10.0000  10.0000  0.328747  2
241234  346.56277  62.507929  15.5660  13.0260  11.5130  10.0205  9.50480  9.10838  8.48057  5.64083  0.0700000  0.0370000  0.0250000  0.00247810  0.00245704  0.00316401  0.00584147  0.0111447  1.81055  2
241399  343.62561  62.564178  15.1790  -100.000  13.6890  13.0561  12.7734  12.4132  12.0413  -100.000  0.0610000  10.0000  0.0550000  0.00621900  0.00722659  0.0223105  0.0352133  10.0000  0.00000  2
241401  343.48795  62.565464  15.3260  14.4900  13.9680  13.3483  13.0254  -100.000  -100.000  -100.000  0.0600000  0.0640000  0.0590000  0.0463942  0.0357458  10.0000  10.0000  10.0000  0.0209839  2
241448  347.34531  62.483248  -100.000  -100.000  15.1470  13.6724  13.1595  12.6248  11.9901  9.62844  10.0000  10.0000  0.133000  0.00683666  0.00762379  0.0219401  0.0282453  0.105800  0.00000  2
241538  346.32749  62.515579  14.9960  13.8530  13.4540  12.9592  12.7642  12.5526  12.0695  8.11780  0.0450000  0.0470000  0.0390000  0.00939317  0.00876375  0.0335031  0.0711781  0.0799937  0.571580  2
241560  343.75212  62.563470  11.5510  10.3860  9.56000  8.59266  8.21012  7.84581  7.10387  4.01239  0.0230000  0.0250000  0.0180000  0.00204598  0.00221699  0.00193412  0.00226070  0.0179705  0.262948  2
241612  346.47992  62.511420  -100.000  15.6770  14.6030  13.1818  12.6457  11.8864  11.3349  -100.000  10.0000  0.166000  0.0890000  0.00998181  0.00775882  0.0389168  0.0818473  10.0000  0.553786  2
241694  343.74580  62.564204  14.0270  12.9160  12.4710  11.9591  11.5353  11.0901  10.4666  -100.000  0.0260000  0.0260000  0.0250000  0.00964646  0.0157296  0.0139822  0.0409958  10.0000  0.527575  2
241695  343.72837  62.564264  13.8820  12.8300  12.3880  11.7806  11.5096  11.1205  10.4921  -100.000  0.0310000  0.0280000  0.0240000  0.00903980  0.00745839  0.0152690  0.0184106  10.0000  0.436830  2
241699  343.37592  62.567077  13.5740  12.6630  12.2310  11.7238  11.2888  10.8664  10.1211  7.10445  0.0390000  0.0430000  0.0400000  0.00787763  0.00954453  0.0122193  0.0130825  0.0438636  0.222568  2
241888  345.87627  62.528709  15.9630  14.7090  14.1600  13.5480  13.2812  12.8419  12.3907  -100.000  0.0770000  0.0660000  0.0570000  0.00815149  0.00769413  0.0453449  0.110535  10.0000  0.658607  2
241903  344.55053  62.554915  -100.000  -100.000  14.9780  12.9862  12.2248  11.7144  10.8978  -100.000  10.0000  10.0000  0.166000  0.0318489  0.0295336  0.0981214  0.156519  10.0000  0.00000  2
241918  343.30081  62.568328  16.1330  14.8260  14.3550  13.3417  12.8819  12.5917  12.1440  9.05479  0.111000  0.0740000  0.0790000  0.00707017  0.00760316  0.0285105  0.0349944  0.0827257  0.744210  2
241962  346.32426  62.517155  16.7280  16.0160  15.1310  14.0121  13.5138  13.1108  12.4589  8.00418  0.143000  0.263000  0.128000  0.0157202  0.0127224  0.0503707  0.0769454  0.0668072  0.00000  2
241976  344.09632  62.561313  -100.000  -100.000  -100.000  12.2096  11.7517  11.3959  11.0124  -100.000  10.0000  10.0000  10.0000  0.00641116  0.00551027  0.00988994  0.0321195  10.0000  0.00000  2
242179  347.41811  62.482955  15.3690  13.6690  12.4880  10.6828  10.1166  9.42284  8.34758  4.80791  0.0610000  0.0390000  0.0280000  0.00205375  0.00270065  0.00321982  0.00228529  0.00447671  0.784502  2
242216  343.73140  62.566022  15.8250  14.9420  14.5670  13.6395  13.2890  12.7900  12.3871  -100.000  0.0920000  0.0870000  0.0980000  0.0551579  0.0368136  0.0948088  0.114252  10.0000  0.230585  2
242217  343.67645  62.566374  -100.000  -100.000  -100.000  14.7569  14.4801  13.9773  13.5513  -100.000  10.0000  10.0000  10.0000  0.0184098  0.0172088  0.0756790  0.0747733  10.0000  0.00000  2
242534  343.37261  62.569641  15.0420  -100.000  -100.000  12.7438  12.3621  11.8802  11.2593  -100.000  0.0880000  10.0000  10.0000  0.0125647  0.0131296  0.0191903  0.0243331  10.0000  0.00000  2
242603  343.78306  62.566700  15.1130  14.0360  13.5150  12.8703  12.5764  12.1210  11.1598  7.99473  0.0560000  0.0470000  0.0390000  0.00537463  0.00634241  0.0189183  0.0265061  0.0592625  0.403835  2
242604  343.75471  62.566970  13.8060  12.6060  11.9680  11.0671  10.6005  10.2029  9.38472  -100.000  0.0320000  0.0310000  0.0250000  0.0136042  0.00976206  0.0215315  0.0352444  10.0000  0.491220  2
242616  343.02062  62.571831  14.3360  13.0240  12.0810  11.0811  10.4503  10.2216  9.52530  6.77095  0.0340000  0.0280000  0.0230000  0.00311725  0.00276873  0.00610126  0.0119851  0.0987296  0.388368  2
242698  343.75053  62.567174  13.2750  12.1410  11.4800  10.4826  9.95835  9.38699  8.22143  5.02423  0.0540000  0.0500000  0.0380000  0.00456890  0.00501911  0.00492416  0.0112266  0.0238800  0.365483  2
242936  348.70398  62.433371  17.0180  15.2140  13.7430  12.0703  11.5006  11.1483  10.4306  8.15414  0.223000  0.0970000  0.0400000  0.00931003  0.0108948  0.0160724  0.0298661  0.206091  1.39861  2
242954  347.14571  62.494774  10.5860  9.60700  8.84500  7.40350  7.07145  6.59509  5.70857  1.89389  0.0220000  0.0260000  0.0200000  0.00158003  0.00214784  0.00117250  0.000640261  0.00209430  0.0270049  2
242981  343.73149  62.568267  12.0100  10.8990  10.1950  9.30882  8.95503  8.56981  7.98045  5.12191  0.0240000  0.0260000  0.0200000  0.00314640  0.00388011  0.00273295  0.00787327  0.0174827  0.289508  2
242988  343.33293  62.571425  -100.000  15.5320  15.0050  14.4148  14.0920  13.6879  13.2099  9.99706  10.0000  0.138000  0.126000  0.0171505  0.0181227  0.0666100  0.0549186  0.194936  0.00000  2
243139  346.29898  62.521277  15.5240  14.6190  14.1440  13.3280  13.0822  12.8309  12.4573  10.2616  0.0650000  0.0740000  0.0640000  0.00717636  0.00811854  0.0362652  0.0568915  0.325423  0.173533  2
243161  343.53601  62.570572  16.7410  15.7020  15.1560  14.0304  13.5421  12.8872  11.8061  -100.000  0.198000  0.169000  0.171000  0.0322181  0.0195520  0.0603543  0.0579418  10.0000  0.320634  2
243384  343.71663  62.569668  14.6850  13.6690  13.1860  12.4646  12.0243  11.4985  10.6491  7.73090  0.0350000  0.0320000  0.0330000  0.00557363  0.00475267  0.0131147  0.0179495  0.0655259  0.342093  2
243443  343.94349  62.567576  -100.000  -100.000  -100.000  13.5286  13.2566  12.8212  12.0803  9.47088  10.0000  10.0000  10.0000  0.0133696  0.0224430  0.0546506  0.0489696  0.131418  0.00000  2
243578  346.54662  62.515855  -100.000  -100.000  -100.000  14.1102  13.0953  12.4957  11.7040  5.52136  10.0000  10.0000  10.0000  0.0158767  0.0104558  0.0560970  0.121401  0.0199343  0.00000  2
243687  343.54420  62.572185  16.4440  15.5600  15.0880  14.5490  14.1963  14.0670  13.4454  -100.000  0.150000  0.140000  0.157000  0.0131078  0.0143198  0.0631699  0.0935699  10.0000  0.143011  2
243691  343.18294  62.574437  15.5760  14.6880  14.0670  13.3506  12.9507  12.6605  12.1916  -100.000  0.0700000  0.0700000  0.0660000  0.00715761  0.00693847  0.0294164  0.0423255  10.0000  0.0123944  2
